seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,warmup_before_cycle_sec,cycle_start_offset_sec,expert_bs_id,run_index,source_file,source_condition,best_cycle,best_harmonic_mean,is_noop_to_best,sample_weight
9,multi_greedy,8,2,73,0,0,2,4.151854,96.6667,0.518982,34,0.413683,34,0,0,0,0.413683,0.499245,0.085562,0.085562,0.413683,0.092256,8,27,1,-1,34,33,13,96.6667,85.3333,54.1667,0.518899,0.190461,0.112517,4.2e-05,-0.010176,-0.017027,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.0
6,multi_greedy,1,2,78,1,1,4,0.0,76.8333,0.520608,27,0.483295,9,0,1,0,0.483295,0.575065,0.09177,0.09177,0.483295,-0.076421,1,42,1,-1,29,27,24,100.167,76.8333,54.1667,0.399333,0.520608,0.738461,0.024098,0.026945,0.021578,0.024098,1,1,0,fixed,1,1,0,0,3.0,4.0,1,6,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_6_20260819_055640.csv,multi_greedy_K1,5,0.620652,1,1.48196
3,multi_greedy,4,1,76,1,1,2,3.937629,90.0,0.492204,28,0.33162,42,0,1,0,0.33162,0.415475,0.083854,0.083854,0.33162,0.0,4,0,1,0,25,28,27,96.6667,90.0,63.1667,0.746942,0.492252,0.090377,0.00138,0.00046,-0.017225,0.00138,4,4,0,fixed,4,4,0,0,3.0,4.0,1,33,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_3_20260818_131509.csv,multi_greedy_K4,5,0.54884,1,1.0276
6,multi_greedy,6,2,7,1,1,4,0.0,78.6667,0.508474,29,0.658907,9,0,2,1,0.658907,0.756057,0.09715,0.09715,0.658907,0.099191,6,49,1,-1,28,29,23,100.667,78.6667,53.8333,0.39735,0.508474,0.743035,0.047035,0.051457,0.057445,0.057445,6,6,0,fixed,6,6,0,0,3.0,4.0,2,46,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_6_20260819_061602.csv,multi_greedy_K6,3,0.692557,0,2.1489000000000003
1,multi_greedy,4,2,55,0,0,2,7.630567,105.833,0.953821,24,0.407978,33,0,0,0,0.407978,0.4846,0.076622,0.076622,0.407978,0.031164,4,29,1,-1,24,34,22,105.833,81.6667,54.3333,0.944727,0.14921,0.102971,0.000127,-0.015443,-0.019345,0.0,4,4,0,fixed,4,4,0,0,3.0,4.0,0,31,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_1_20260818_015303.csv,multi_greedy_K4,5,0.606825,1,1.0
8,multi_greedy,4,1,76,0,0,2,6.562689,103.167,0.820336,25,0.331071,29,0,0,0,0.331071,0.413612,0.082541,0.082541,0.331071,0.0,4,0,1,-1,25,21,34,103.167,80.6667,66.1667,0.780034,0.566906,0.103855,0.009345,0.008609,-0.00722,0.008609,4,4,0,fixed,4,4,0,0,3.0,4.0,0,38,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_8_20260819_033653.csv,multi_greedy_K4,5,0.574845,1,1.17218
6,multi_greedy,10,2,41,0,0,2,4.678719,100.167,0.58484,26,0.661185,7,0,0,0,0.661185,0.782286,0.121101,0.121101,0.661185,0.101469,10,46,1,-1,26,29,25,100.167,78.6667,54.3333,0.585958,0.276726,0.301588,0.05256,0.040715,0.046206,0.046206,10,10,0,fixed,10,10,0,0,3.0,4.0,0,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,1,1.9241199999999998
9,multi_greedy,8,1,39,0,0,4,0.0,82.8333,0.482898,26,0.321428,42,0,0,0,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.482898,0.460653,0.628272,5.9e-05,-0.002843,-0.004882,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.0
6,multi_greedy,8,1,41,0,0,2,5.005446,100.0,0.625681,29,0.559716,9,0,0,0,0.559716,0.784107,0.224391,0.224391,0.559716,0.0,8,0,1,-1,29,26,25,100.0,73.0,57.8333,0.627409,0.586201,0.113393,0.035274,0.036336,0.000451,0.036336,8,8,0,fixed,8,8,0,0,3.0,4.0,0,56,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_6_20260819_054858.csv,multi_greedy_K8,3,0.699619,1,1.72672
8,multi_greedy,8,1,29,1,1,4,0.0,80.6667,0.495868,21,0.331071,29,0,1,0,0.331071,0.494046,0.162976,0.162976,0.331071,0.0,8,0,1,0,25,21,34,103.167,80.6667,66.1667,0.387721,0.495868,0.604534,0.008497,0.009345,0.004653,0.008497,8,8,0,fixed,8,8,0,0,3.0,4.0,2,58,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_8_20260819_033626.csv,multi_greedy_K8,4,0.595816,0,1.16994
1,multi_greedy,10,1,5,1,1,2,1.291816,84.6667,0.161477,36,0.376814,33,0,0,1,0.376814,0.526234,0.14942,0.14942,0.376814,0.0,10,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.161378,0.126739,0.013353,8.6e-05,-0.001862,0.013353,10,10,0,fixed,10,10,0,0,3.0,4.0,0,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.26706
2,multi_greedy,10,2,16,1,1,2,2.712536,88.1667,0.339067,28,0.44097,26,0,1,0,0.44097,0.652288,0.211318,0.211318,0.44097,0.126821,10,52,1,0,31,28,21,98.3333,88.1667,53.1667,0.511541,0.339354,0.053555,0.003061,0.000158,-0.038538,0.003061,10,10,0,fixed,10,10,0,0,3.0,4.0,1,12,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_2_20260818_073542.csv,multi_greedy_K10,4,0.621014,1,1.06122
4,multi_greedy,8,2,39,1,1,4,0.0,79.6667,0.502092,30,0.398773,44,0,1,0,0.398773,0.435656,0.036883,0.036883,0.398773,0.066579,8,37,1,-1,35,30,15,108.5,79.6667,61.0,0.368664,0.502092,0.655738,-0.000925,-8.9e-05,0.00136,0.00136,8,8,0,fixed,8,8,0,0,3.0,4.0,2,54,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_4_20260818_181930.csv,multi_greedy_K8,4,0.455706,0,1.0272000000000001
3,multi_greedy,8,2,71,0,0,1,3.507079,98.3333,1.169026,33,0.419926,48,0,0,0,0.419926,0.589906,0.16998,0.16998,0.419926,0.088305,8,26,1,1,33,28,19,98.3333,90.0,54.1667,1.167149,1.129034,0.907272,0.000231,0.001415,-0.004886,0.001415,8,8,0,fixed,8,8,0,0,3.0,4.0,0,53,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_3_20260818_125853.csv,multi_greedy_K8,5,0.606651,1,1.0283
3,multi_greedy,6,1,22,0,0,4,0.0,96.6667,0.413793,25,0.33162,42,0,0,0,0.33162,0.460469,0.128849,0.128849,0.33162,0.0,6,0,1,0,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.00046,0.000628,-0.004501,0.000628,6,6,0,fixed,6,6,0,0,3.0,4.0,2,43,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_3_20260818_131347.csv,multi_greedy_K6,5,0.579671,0,1.01256
1,multi_greedy,4,1,47,2,2,2,1.057919,94.8333,0.13224,24,0.376814,33,0,2,0,0.376814,0.434643,0.057829,0.057829,0.376814,0.0,4,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.157023,0.131964,0.014258,0.000318,8.6e-05,0.014258,4,4,0,fixed,4,4,0,0,3.0,4.0,0,31,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_1_20260818_015303.csv,multi_greedy_K4,5,0.606825,0,1.2851599999999999
3,multi_greedy,1,1,7,0,0,4,0.0,96.6667,0.413793,25,0.33162,42,0,0,0,0.33162,0.351686,0.020066,0.020066,0.33162,0.0,1,0,1,0,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.00046,0.000628,-0.004501,0.000628,1,1,0,fixed,1,1,0,0,3.0,4.0,0,3,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_3_20260818_125514.csv,multi_greedy_K1,1,0.33162,1,1.01256
6,multi_greedy,10,1,79,1,1,3,0.0,73.0,1.369863,26,0.559716,9,0,1,0,0.559716,0.79144,0.231724,0.231724,0.559716,0.0,10,0,1,-1,29,26,25,100.0,73.0,57.8333,1.0,1.369863,1.729108,0.032294,0.035274,0.029431,0.032294,10,10,0,fixed,10,10,0,0,3.0,4.0,1,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,1,1.64588
9,multi_greedy,8,1,16,1,1,2,1.496094,86.8333,0.187012,34,0.321428,42,0,1,0,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.186906,0.105531,0.008033,5.9e-05,-0.008099,0.008033,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.16066
9,multi_greedy,6,1,70,2,2,1,2.21194,63.6667,0.737313,20,0.321428,42,0,2,0,0.321428,0.411802,0.090375,0.090375,0.321428,0.0,6,0,1,-1,26,34,20,82.8333,86.8333,63.6667,1.128527,0.992907,0.719699,0.006379,0.003334,5.9e-05,0.006379,6,6,0,fixed,6,6,0,0,3.0,4.0,2,49,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_9_20260819_083544.csv,multi_greedy_K6,5,0.504731,1,1.12758
1,multi_greedy,6,1,43,2,2,2,1.060092,94.8333,0.132512,24,0.376814,33,0,0,1,0.376814,0.464901,0.088087,0.088087,0.376814,0.0,6,0,1,0,20,36,24,69.8333,84.6667,94.8333,0.875479,0.157023,0.131897,0.014266,0.000324,8.6e-05,0.014266,6,6,0,fixed,6,6,0,0,3.0,4.0,0,41,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_1_20260818_015558.csv,multi_greedy_K6,5,0.668232,0,1.28532
2,multi_greedy,8,1,17,2,2,2,0.652414,62.5,0.081552,31,0.314149,25,0,1,1,0.314149,0.520262,0.206113,0.206113,0.314149,0.0,8,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081325,0.020044,0.02091,0.000153,0.02091,8,8,0,fixed,8,8,0,0,3.0,4.0,1,52,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_2_20260818_073023.csv,multi_greedy_K8,4,0.63112,0,1.4182000000000001
6,multi_greedy,1,2,17,1,1,4,0.0,76.8333,0.520608,27,0.483295,9,0,1,0,0.483295,0.575065,0.09177,0.09177,0.483295,-0.076421,1,42,1,-1,29,27,24,100.167,76.8333,54.1667,0.399333,0.520608,0.738461,0.024098,0.026945,0.021578,0.024098,1,1,0,fixed,1,1,0,0,3.0,4.0,1,6,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_6_20260819_055640.csv,multi_greedy_K1,5,0.620652,1,1.48196
2,multi_greedy,1,1,16,2,2,2,0.652426,62.5,0.081553,31,0.314149,25,0,2,0,0.314149,0.335059,0.02091,0.02091,0.314149,0.0,1,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081325,0.020044,0.02091,0.000153,0.02091,1,1,0,fixed,1,1,0,0,3.0,4.0,2,2,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K1/master_log_2_20260818_072353.csv,multi_greedy_K1,1,0.314149,1,1.4182000000000001
10,multi_greedy,6,1,31,2,2,2,0.791211,64.3333,0.098901,24,0.30604,37,0,2,0,0.30604,0.403976,0.097936,0.097936,0.30604,0.0,6,0,1,0,28,28,24,97.1667,80.5,64.3333,0.675292,0.176312,0.098819,0.016117,0.008761,0.000217,0.016117,6,6,0,fixed,6,6,0,0,3.0,4.0,0,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,0,1.32234
5,multi_greedy,6,1,13,0,0,2,5.577931,96.6667,0.697241,24,0.298538,37,0,0,0,0.298538,0.408379,0.109841,0.109841,0.298538,0.0,6,0,1,-1,24,26,30,96.6667,85.6667,62.3333,0.745269,0.234063,0.083519,0.000269,-0.004546,-0.015667,0.0,6,6,0,fixed,6,6,0,0,3.0,4.0,0,45,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_5_20260819_003227.csv,multi_greedy_K6,3,0.474204,1,1.0
7,multi_greedy,10,2,44,0,0,3,0.0,101.0,0.990099,35,0.4951,39,0,0,0,0.4951,0.575806,0.080706,0.080706,0.4951,0.157643,10,28,1,-1,35,27,18,101.0,79.6667,53.3333,0.990099,1.25523,1.875001,0.000185,-0.002424,0.003766,0.003766,10,10,0,fixed,10,10,0,0,3.0,4.0,0,17,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_7_20260818_220739.csv,multi_greedy_K10,4,0.534212,1,1.07532
2,multi_greedy,4,1,61,0,0,4,0.0,96.0,0.416667,28,0.314149,25,0,0,0,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,0.000153,0.00102,-0.004682,0.00102,4,4,0,fixed,4,4,0,0,3.0,4.0,1,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,0,1.0204
6,multi_greedy,10,1,23,0,0,1,3.50523,100.0,1.16841,29,0.559716,9,0,0,0,0.559716,0.79144,0.231724,0.231724,0.559716,0.0,10,0,1,1,29,26,25,100.0,73.0,57.8333,1.168915,1.096291,0.624337,0.035274,0.036695,0.02718,0.036695,10,10,0,fixed,10,10,0,0,3.0,4.0,0,16,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_6_20260819_055925.csv,multi_greedy_K10,3,0.709582,1,1.7339
8,multi_greedy,3,1,67,2,2,2,0.836041,66.1667,0.104505,34,0.331071,29,1,2,0,0.331071,0.394406,0.063335,0.063335,0.331071,0.0,3,0,1,0,25,21,34,103.167,80.6667,66.1667,0.753556,0.566906,0.107081,0.026635,0.025976,0.009345,0.026635,3,3,0,fixed,3,3,0,0,3.0,4.0,1,28,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_8_20260819_032341.csv,multi_greedy_K3,5,0.556062,0,1.5327
1,multi_greedy,10,2,54,1,1,4,0.0,79.3333,0.504202,30,0.522394,20,0,1,0,0.522394,0.654944,0.132551,0.132551,0.522394,0.14558,10,21,1,-1,30,30,20,110.167,79.3333,54.6667,0.363085,0.504202,0.731707,0.019826,0.020035,0.026543,0.026543,10,10,0,fixed,10,10,0,0,3.0,4.0,2,11,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_1_20260818_015444.csv,multi_greedy_K10,4,0.676633,0,1.53086
9,multi_greedy,10,1,52,1,1,4,0.0,86.8333,0.460653,34,0.321428,42,0,1,0,0.321428,0.459942,0.138514,0.138514,0.321428,0.0,10,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.482898,0.460653,0.628272,0.003015,5.9e-05,-0.002017,0.003015,10,10,0,fixed,10,10,0,0,3.0,4.0,2,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,0,1.0603
6,multi_greedy,8,1,12,1,1,3,0.0,73.0,1.369863,26,0.559716,9,0,1,0,0.559716,0.784107,0.224391,0.224391,0.559716,0.0,8,0,1,-1,29,26,25,100.0,73.0,57.8333,1.0,1.369863,1.729108,0.032294,0.035274,0.029431,0.032294,8,8,0,fixed,8,8,0,0,3.0,4.0,1,56,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_6_20260819_054858.csv,multi_greedy_K8,3,0.699619,1,1.64588
9,multi_greedy,10,2,57,1,1,2,1.772619,83.6667,0.221577,31,0.435158,48,0,1,0,0.435158,0.526197,0.091038,0.091038,0.435158,0.113731,10,26,1,0,36,31,13,97.0,83.6667,54.8333,0.441797,0.220412,0.11184,0.007385,2.8e-05,-0.010956,0.007385,10,10,0,fixed,10,10,0,0,3.0,4.0,2,19,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_9_20260819_084440.csv,multi_greedy_K10,5,0.541595,0,1.1477
7,multi_greedy,6,1,27,1,1,2,1.491798,85.1667,0.186475,29,0.337456,37,0,1,0,0.337456,0.443662,0.106205,0.106205,0.337456,0.0,6,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.835703,0.186176,0.095258,0.009241,0.000184,-0.008421,0.009241,6,6,0,fixed,6,6,0,0,3.0,4.0,1,47,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_7_20260818_220722.csv,multi_greedy_K6,5,0.509411,1,1.18482
7,multi_greedy,4,1,6,1,1,2,1.490747,85.1667,0.186343,29,0.337456,37,0,1,0,0.337456,0.408768,0.071312,0.071312,0.337456,0.0,4,0,1,0,25,29,26,94.1667,85.1667,58.3333,0.835703,0.186187,0.095258,0.009241,0.000184,-0.008421,0.009241,4,4,0,fixed,4,4,0,0,3.0,4.0,1,37,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_7_20260818_220713.csv,multi_greedy_K4,4,0.51164,1,1.18482
10,multi_greedy,6,2,51,1,1,4,0.0,79.1667,0.505263,28,0.35596,40,0,1,0,0.35596,0.44331,0.08735,0.08735,0.35596,0.04992,6,45,1,-1,34,28,18,98.0,79.1667,55.8333,0.408163,0.505263,0.716418,0.001335,0.000158,-0.001288,0.001335,6,6,0,fixed,6,6,0,0,3.0,4.0,1,40,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K6/master_log_10_20260819_115426.csv,multi_greedy_K6,4,0.427373,1,1.0267
4,multi_greedy,10,1,30,2,2,2,1.049128,67.8333,0.131141,22,0.332194,28,0,0,1,0.332194,0.431152,0.098958,0.098958,0.332194,0.0,10,0,1,0,27,31,22,107.5,79.6667,67.8333,0.56449,0.17208,0.130821,0.013399,0.005902,0.000696,0.013399,10,10,0,fixed,10,10,0,0,3.0,4.0,0,14,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_4_20260818_182426.csv,multi_greedy_K10,3,0.446406,0,1.26798
9,multi_greedy,4,1,51,2,2,2,0.887422,63.6667,0.110928,20,0.321428,42,0,0,1,0.321428,0.383781,0.062353,0.062353,0.321428,0.0,4,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110794,0.015779,0.007006,5.9e-05,0.015779,4,4,0,fixed,4,4,0,0,3.0,4.0,0,39,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_9_20260819_084759.csv,multi_greedy_K4,5,0.499172,0,1.31558
9,multi_greedy,8,1,61,2,2,2,0.887406,63.6667,0.110926,20,0.321428,42,0,0,1,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110794,0.015779,0.007006,5.9e-05,0.015779,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.31558
7,multi_greedy,3,1,65,2,2,1,1.925423,58.3333,0.641808,26,0.337456,37,0,2,0,0.337456,0.390795,0.053338,0.053338,0.337456,0.0,3,0,1,-1,25,29,26,94.1667,85.1667,58.3333,1.124799,0.926336,0.617168,0.00562,0.002138,0.000184,0.00562,3,3,0,fixed,3,3,0,0,3.0,4.0,2,27,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_7_20260818_220700.csv,multi_greedy_K3,5,0.517913,1,1.1124
9,multi_greedy,8,1,77,2,2,2,0.885284,63.6667,0.110661,20,0.321428,42,0,0,1,0.321428,0.436322,0.114895,0.114895,0.321428,0.0,8,0,1,0,26,34,20,82.8333,86.8333,63.6667,0.747438,0.181573,0.110824,0.015776,0.007003,5.9e-05,0.015776,8,8,0,fixed,8,8,0,0,3.0,4.0,0,59,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_9_20260819_083818.csv,multi_greedy_K8,5,0.526466,0,1.31552
10,multi_greedy,10,1,57,0,0,1,3.506236,97.1667,1.168745,28,0.30604,37,0,0,0,0.30604,0.457889,0.151848,0.151848,0.30604,0.0,10,0,1,-1,28,28,24,97.1667,80.5,64.3333,1.169034,0.886378,0.644417,0.000217,-0.002012,-0.005989,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,0,10,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_10_20260819_115450.csv,multi_greedy_K10,3,0.456225,1,1.0
2,multi_greedy,10,1,6,1,1,4,0.0,83.6667,0.478087,21,0.314149,25,0,1,0,0.314149,0.582734,0.268585,0.268585,0.314149,0.0,10,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,-0.000708,0.000153,-0.005517,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,12,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_2_20260818_073542.csv,multi_greedy_K10,4,0.621014,0,1.0
2,multi_greedy,4,1,59,2,2,2,0.641513,62.5,0.080189,31,0.314149,25,1,2,0,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,0,28,21,31,96.0,83.6667,62.5,0.639139,0.747875,0.081438,0.020021,0.020887,0.000153,0.020887,4,4,0,fixed,4,4,0,0,3.0,4.0,0,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,0,1.41774
10,multi_greedy,10,2,64,2,2,4,0.0,54.1667,0.738461,15,0.403214,40,0,2,0,0.403214,0.488676,0.085462,0.085462,0.403214,0.097173,10,31,1,-1,38,27,15,100.667,78.1667,54.1667,0.39735,0.511727,0.738461,-0.000956,-0.000973,0.000178,0.0,10,10,0,fixed,10,10,0,0,3.0,4.0,2,10,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_10_20260819_115450.csv,multi_greedy_K10,3,0.456225,1,1.0
2,multi_greedy,3,2,65,0,0,1,3.507512,97.5,1.169171,28,0.258409,23,0,0,0,0.258409,0.339368,0.080959,0.080959,0.258409,-0.05574,3,33,1,1,28,24,28,97.5,82.3333,55.5,1.111368,1.123019,0.714952,0.001297,0.001312,-0.004934,0.001312,3,3,0,fixed,3,3,0,0,3.0,4.0,0,22,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_2_20260818_073808.csv,multi_greedy_K3,5,0.492482,1,1.02624
10,multi_greedy,8,1,71,0,0,4,0.0,97.1667,0.411664,28,0.30604,37,0,0,0,0.30604,0.433518,0.127478,0.127478,0.30604,0.0,8,0,1,0,28,28,24,97.1667,80.5,64.3333,0.411664,0.496894,0.621762,0.000217,-0.001178,-0.004237,0.0,8,8,0,fixed,8,8,0,0,3.0,4.0,2,50,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K8/master_log_10_20260819_115433.csv,multi_greedy_K8,5,0.473143,0,1.0
2,multi_greedy,4,1,39,0,0,4,0.0,96.0,0.416667,28,0.314149,25,0,0,0,0.314149,0.406198,0.092048,0.092048,0.314149,0.0,4,0,1,0,28,21,31,96.0,83.6667,62.5,0.416667,0.478087,0.64,0.000153,0.00102,-0.004682,0.00102,4,4,0,fixed,4,4,0,0,3.0,4.0,1,32,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_2_20260818_073340.csv,multi_greedy_K4,5,0.393153,0,1.0204
3,multi_greedy,4,2,22,0,0,4,0.0,94.1667,0.424779,29,0.327587,37,0,0,0,0.327587,0.446828,0.119241,0.119241,0.327587,-0.004033,4,18,1,0,29,28,23,94.1667,88.1667,55.5,0.424779,0.453686,0.720721,0.000179,0.000658,-0.005106,0.000658,4,4,0,fixed,4,4,0,0,3.0,4.0,2,33,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K4/master_log_3_20260818_131509.csv,multi_greedy_K4,5,0.54884,0,1.01316
4,multi_greedy,3,1,66,2,2,3,0.0,67.8333,1.474202,22,0.332194,28,0,2,0,0.332194,0.369885,0.037691,0.037691,0.332194,0.0,3,0,1,-1,27,31,22,107.5,79.6667,67.8333,0.930233,1.25523,1.474202,0.004779,0.003626,0.000696,0.004779,3,3,0,fixed,3,3,0,0,3.0,4.0,2,24,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_4_20260818_184626.csv,multi_greedy_K3,5,0.425522,1,1.09558
3,multi_greedy,3,2,78,0,0,2,4.893952,94.5,0.611744,28,0.303305,38,0,0,0,0.303305,0.384768,0.081463,0.081463,0.303305,-0.028315,3,23,1,-1,28,28,24,94.5,89.3333,55.8333,0.644363,0.475175,0.057719,0.000161,-0.000398,-0.022784,0.0,3,3,0,fixed,3,3,0,0,3.0,4.0,0,23,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_3_20260818_131458.csv,multi_greedy_K3,5,0.537989,1,1.0
3,multi_greedy,10,1,48,2,2,4,0.0,63.1667,0.633245,27,0.33162,42,0,2,0,0.33162,0.545292,0.213672,0.213672,0.33162,0.0,10,0,1,-1,25,28,27,96.6667,90.0,63.1667,0.413793,0.444444,0.633245,0.005575,0.005747,0.00046,0.005747,10,10,0,fixed,10,10,0,0,3.0,4.0,2,13,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K10/master_log_3_20260818_130344.csv,multi_greedy_K10,4,0.60764,1,1.11494
10,multi_greedy,3,2,29,0,0,1,3.507798,96.5,1.169266,31,0.304247,27,0,0,0,0.304247,0.360778,0.056531,0.056531,0.304247,-0.001793,3,36,1,-1,31,28,21,96.5,79.3333,55.8333,1.168871,0.921358,0.884447,0.000183,-0.001866,-0.005584,0.0,3,3,0,fixed,3,3,0,0,3.0,4.0,0,20,/home/sota/ns-3.44/OUTPUT/80/multi_greedy_K3/master_log_10_20260819_115404.csv,multi_greedy_K3,5,0.42053,1,1.0
